date,gender,city,category,incidence ,count,avg_age,mid_age,crude_rate
1994,不分男女,南投縣,口腔、口咽及下咽,10.1,55,51.89,55,10.07
1994,不分男女,雲林縣,口腔、口咽及下咽,15.44,122,55.25,57,16.18
1994,不分男女,嘉義縣,口腔、口咽及下咽,11.64,67,52.7,53,11.87
1994,不分男女,屏東縣,口腔、口咽及下咽,8.67,78,53.5,53,8.58
1994,不分男女,澎湖縣,口腔、口咽及下咽,5.26,6,61.83,64,6.48
1994,不分男女,花蓮縣,口腔、口咽及下咽,14.09,50,55.3,55,13.96
1994,不分男女,台東縣,口腔、口咽及下咽,19.06,49,59.16,58,19.24
1994,不分男女,金門縣,口腔、口咽及下咽,2.47,1,39,39,2.15
1995,不分男女,台閩地區,口腔、口咽及下咽,9.41,1866,53.64,53,8.74
1995,不分男女,台北市,口腔、口咽及下咽,7.05,187,54.28,53,7.1
1995,不分男女,台中市,口腔、口咽及下咽,9.5,184,52.82,52,8.15
1995,不分男女,台南市,口腔、口咽及下咽,6.06,107,52.17,50,5.98
1995,不分男女,高雄市,口腔、口咽及下咽,11.55,283,51.36,50,10.8
1995,不分男女,基隆市,口腔、口咽及下咽,6.75,23,56.96,53,6.24
1995,不分男女,新竹市,口腔、口咽及下咽,4.97,15,60.33,62,4.41
1995,不分男女,嘉義市,口腔、口咽及下咽,7.07,17,51.18,50,6.5
1995,不分男女,新北市,口腔、口咽及下咽,9.28,256,52.14,52,7.74
1995,不分男女,桃園市,口腔、口咽及下咽,6.65,86,54.26,52.5,5.64
1995,不分男女,新竹縣,口腔、口咽及下咽,5.04,19,54.68,52,4.65
1995,不分男女,宜蘭縣,口腔、口咽及下咽,6.29,29,53.79,57,6.24
1995,不分男女,苗栗縣,口腔、口咽及下咽,4.5,26,58.23,59.5,4.64
1995,不分男女,彰化縣,口腔、口咽及下咽,16.87,201,53.54,54,15.6
1995,不分男女,南投縣,口腔、口咽及下咽,11.97,63,54.6,56,11.53
1995,不分男女,雲林縣,口腔、口咽及下咽,13.36,105,56.27,57,13.93
1995,不分男女,嘉義縣,口腔、口咽及下咽,11.19,67,56.24,56,11.84
1995,不分男女,屏東縣,口腔、口咽及下咽,11.75,105,52.47,53,11.52
1995,不分男女,澎湖縣,口腔、口咽及下咽,5.94,6,52.83,58,6.6
1995,不分男女,花蓮縣,口腔、口咽及下咽,9.28,35,58.37,60,9.75
1995,不分男女,台東縣,口腔、口咽及下咽,18.42,48,60.73,62,18.87
1996,不分男女,台閩地區,口腔、口咽及下咽,10.93,2242,53.12,52,10.42
1996,不分男女,台北市,口腔、口咽及下咽,8.38,226,55.8,55,8.67
1996,不分男女,台中市,口腔、口咽及下咽,12.24,239,53.92,54,10.37
1996,不分男女,台南市,口腔、口咽及下咽,7.86,141,53.89,54,7.83
1996,不分男女,高雄市,口腔、口咽及下咽,12.16,304,50.32,49,11.51
1996,不分男女,基隆市,口腔、口咽及下咽,7.15,25,54.16,53,6.68
1996,不分男女,新竹市,口腔、口咽及下咽,5.92,19,57.53,60,5.49
1996,不分男女,嘉義市,口腔、口咽及下咽,9.55,25,52.44,53,9.51
1996,不分男女,新北市,口腔、口咽及下咽,10.36,310,51.02,49,9.24
1996,不分男女,桃園市,口腔、口咽及下咽,8.16,113,51.82,50,7.2
1996,不分男女,新竹縣,口腔、口咽及下咽,6.97,27,55.56,56,6.51
1996,不分男女,宜蘭縣,口腔、口咽及下咽,6.37,31,53.61,56,6.66
1996,不分男女,苗栗縣,口腔、口咽及下咽,6.61,37,51.22,52,6.61
1996,不分男女,彰化縣,口腔、口咽及下咽,18.81,230,53.16,53,17.8
1996,不分男女,南投縣,口腔、口咽及下咽,13.82,77,55.45,56,14.11
1996,不分男女,雲林縣,口腔、口咽及下咽,16.32,133,56.74,57,17.68
1996,不分男女,嘉義縣,口腔、口咽及下咽,13.56,79,53.42,50,13.96
1996,不分男女,屏東縣,口腔、口咽及下咽,10.04,91,51.36,51,9.97
1996,不分男女,澎湖縣,口腔、口咽及下咽,5.86,6,48.33,43.5,6.66
1996,不分男女,花蓮縣,口腔、口咽及下咽,18.78,67,53.76,55,18.68
1996,不分男女,台東縣,口腔、口咽及下咽,24.21,62,54.45,54,24.43
1997,不分男女,台閩地區,口腔、口咽及下咽,11.84,2504,52.92,52,11.52
1997,不分男女,台北市,口腔、口咽及下咽,7.85,217,54.42,53,8.35
1997,不分男女,台中市,口腔、口咽及下咽,12.64,257,53.51,54,10.94
1997,不分男女,台南市,口腔、口咽及下咽,10.19,189,50.02,48,10.42
1997,不分男女,高雄市,口腔、口咽及下咽,14.63,384,50.12,48,14.42
1997,不分男女,基隆市,口腔、口咽及下咽,9.7,34,57.82,59,8.96
1997,不分男女,新竹市,口腔、口咽及下咽,8.01,26,53.85,52,7.39
1997,不分男女,嘉義市,口腔、口咽及下咽,15.15,41,52.88,52,15.6
1997,不分男女,新北市,口腔、口咽及下咽,11.19,334,52.81,52.5,9.76
1997,不分男女,桃園市,口腔、口咽及下咽,7.28,104,50.9,49,6.44
1997,不分男女,新竹縣,口腔、口咽及下咽,5.59,23,53.3,50,5.45
1997,不分男女,宜蘭縣,口腔、口咽及下咽,5.45,27,52.52,54,5.79
1997,不分男女,苗栗縣,口腔、口咽及下咽,4.42,26,57.38,58.5,4.64
1997,不分男女,彰化縣,口腔、口咽及下咽,19.26,241,53.05,52,18.57
1997,不分男女,南投縣,口腔、口咽及下咽,14.97,81,52.75,52,14.82
1997,不分男女,雲林縣,口腔、口咽及下咽,22.76,181,55.03,54,24.07
1997,不分男女,嘉義縣,口腔、口咽及下咽,13.54,84,55.27,54,14.8
1997,不分男女,屏東縣,口腔、口咽及下咽,11.86,113,53.58,53,12.37
1997,不分男女,澎湖縣,口腔、口咽及下咽,6.51,7,56.43,63,7.68
1997,不分男女,花蓮縣,口腔、口咽及下咽,17.53,65,53.4,53,18.15
1997,不分男女,台東縣,口腔、口咽及下咽,24.69,65,57.32,57,25.69
1997,不分男女,金門縣,口腔、口咽及下咽,8.33,5,66.4,66,9.79
1998,不分男女,台閩地區,口腔、口咽及下咽,12.84,2804,52.73,51,12.79
1998,不分男女,台北市,口腔、口咽及下咽,9.11,256,54.05,53,9.7
1998,不分男女,台中市,口腔、口咽及下咽,11.95,259,52.65,51,10.86
1998,不分男女,台南市,口腔、口咽及下咽,10.58,204,50.98,48,11.2
1998,不分男女,高雄市,口腔、口咽及下咽,16.04,437,49.91,48,16.25
1998,不分男女,基隆市,口腔、口咽及下咽,9.89,38,54.87,52,9.94
1998,不分男女,新竹市,口腔、口咽及下咽,7.31,23,53.48,54,6.46
1998,不分男女,嘉義市,口腔、口咽及下咽,16.96,46,51.96,49,17.49
1998,不分男女,新北市,口腔、口咽及下咽,10.96,355,50.96,49,10.26
1998,不分男女,桃園市,口腔、口咽及下咽,7.74,117,53.34,50,7.09
1998,不分男女,新竹縣,口腔、口咽及下咽,7.28,31,49.52,47,7.24
1998,不分男女,宜蘭縣,口腔、口咽及下咽,6.93,32,61.09,62.5,6.87
1998,不分男女,苗栗縣,口腔、口咽及下咽,8.94,51,52.94,54,9.11
1998,不分男女,彰化縣,口腔、口咽及下咽,21.93,280,53.05,51,21.51
1998,不分男女,南投縣,口腔、口咽及下咽,15.45,86,54.33,53.5,15.75
1998,不分男女,雲林縣,口腔、口咽及下咽,19.86,162,54.74,55,21.63
1998,不分男女,嘉義縣,口腔、口咽及下咽,22.91,146,55.55,56,25.81
1998,不分男女,屏東縣,口腔、口咽及下咽,14.79,141,53.08,53,15.49
1998,不分男女,澎湖縣,口腔、口咽及下咽,4.98,5,45.2,45,5.59
1998,不分男女,花蓮縣,口腔、口咽及下咽,18.93,72,58.46,58,20.19
1998,不分男女,台東縣,口腔、口咽及下咽,21.5,57,56.74,55,22.81
1999,不分男女,台閩地區,口腔、口咽及下咽,14.54,3258,53.15,51,14.75
1999,不分男女,台北市,口腔、口咽及下咽,10.04,292,55.19,54,11.06
1999,不分男女,台中市,口腔、口咽及下咽,13.58,301,53.48,51,12.43
1999,不分男女,台南市,口腔、口咽及下咽,11.54,222,52.42,51,12.12
1999,不分男女,高雄市,口腔、口咽及下咽,19.77,551,51.09,50,20.36
1999,不分男女,基隆市,口腔、口咽及下咽,8.33,34,52.03,49,8.83
1999,不分男女,新竹市,口腔、口咽及下咽,7.37,26,53.96,52.5,7.18
1999,不分男女,嘉義市,口腔、口咽及下咽,14.79,41,55.15,51,15.47
1999,不分男女,新北市,口腔、口咽及下咽,13.13,440,52.23,50,12.53
1999,不分男女,桃園市,口腔、口咽及下咽,10.08,156,51.95,49.5,9.22
1999,不分男女,新竹縣,口腔、口咽及下咽,8.14,34,53.26,53,7.84
1999,不分男女,宜蘭縣,口腔、口咽及下咽,11.65,57,54.63,52,12.26
1999,不分男女,苗栗縣,口腔、口咽及下咽,8.36,48,53.42,52,8.57
1999,不分男女,彰化縣,口腔、口咽及下咽,24.95,322,52.25,51,24.66
1999,不分男女,南投縣,口腔、口咽及下咽,15.53,91,54.13,55,16.73
1999,不分男女,雲林縣,口腔、口咽及下咽,23.49,194,55.81,55,26
1999,不分男女,嘉義縣,口腔、口咽及下咽,16.62,104,55.36,56,18.48
1999,不分男女,屏東縣,口腔、口咽及下咽,17.57,172,52.65,50.5,18.92
1999,不分男女,澎湖縣,口腔、口咽及下咽,8.13,8,53.88,54.5,8.99
1999,不分男女,花蓮縣,口腔、口咽及下咽,23.39,91,56.45,56,25.58
1999,不分男女,台東縣,口腔、口咽及下咽,27.56,74,56.65,57,29.86
2000,不分男女,台閩地區,口腔、口咽及下咽,14.97,3458,52.9,51,15.52
2000,不分男女,台北市,口腔、口咽及下咽,9.21,276,55.87,54,10.43
2000,不分男女,台中市,口腔、口咽及下咽,15.53,352,53.62,52,14.31
2000,不分男女,台南市,口腔、口咽及下咽,13.07,256,50.68,49,13.9
2000,不分男女,高雄市,口腔、口咽及下咽,18.74,547,50.39,49,20.07
2000,不分男女,基隆市,口腔、口咽及下咽,8.68,36,54.75,50.5,9.27
2000,不分男女,新竹市,口腔、口咽及下咽,10.39,40,53.55,50,10.86
2000,不分男女,嘉義市,口腔、口咽及下咽,22.7,62,54,54.5,23.29
2000,不分男女,新北市,口腔、口咽及下咽,14.31,499,51.8,50,13.99
2000,不分男女,桃園市,口腔、口咽及下咽,9.84,158,50.45,50,9.12
2000,不分男女,新竹縣,口腔、口咽及下咽,7.76,36,49.56,46.5,8.19
2000,不分男女,宜蘭縣,口腔、口咽及下咽,11.49,60,57.23,58,12.9
2000,不分男女,苗栗縣,口腔、口咽及下咽,8.82,54,53.39,54,9.65
2000,不分男女,彰化縣,口腔、口咽及下咽,23.68,316,53.6,52,24.11
2000,不分男女,南投縣,口腔、口咽及下咽,15.63,92,55.14,55,16.99
2000,不分男女,雲林縣,口腔、口咽及下咽,23.43,198,55.31,56,26.64
2000,不分男女,嘉義縣,口腔、口咽及下咽,20.92,133,54.3,54,23.65
2000,不分男女,屏東縣,口腔、口咽及下咽,17.46,172,52.12,51,18.95
2000,不分男女,澎湖縣,口腔、口咽及下咽,11.18,11,51.55,52,12.29
2000,不分男女,花蓮縣,口腔、口咽及下咽,22,85,55.92,54,24.04
2000,不分男女,台東縣,口腔、口咽及下咽,27.57,75,56.41,53,30.57
2001,不分男女,台閩地區,口腔、口咽及下咽,15.06,3588,52.85,51,16.01
2001,不分男女,台北市,口腔、口咽及下咽,8.17,254,55.81,53,9.64
2001,不分男女,台中市,口腔、口咽及下咽,15.72,377,53.28,52,15.17
2001,不分男女,台南市,口腔、口咽及下咽,12.5,261,50.81,49,14.12
2001,不分男女,高雄市,口腔、口咽及下咽,19.83,578,51.58,50,21.16
2001,不分男女,基隆市,口腔、口咽及下咽,10.77,47,53.94,52,12.02
2001,不分男女,新竹市,口腔、口咽及下咽,7.64,29,51.97,53,7.77
2001,不分男女,嘉義市,口腔、口咽及下咽,14.56,41,52.59,52,15.3
2001,不分男女,新北市,口腔、口咽及下咽,14.43,519,51.88,51,14.38
2001,不分男女,桃園市,口腔、口咽及下咽,10.85,178,52.79,51.5,10.1
2001,不分男女,新竹縣,口腔、口咽及下咽,9.85,45,53.8,53,10.08
2001,不分男女,宜蘭縣,口腔、口咽及下咽,9.69,49,51.96,48,10.52
2001,不分男女,苗栗縣,口腔、口咽及下咽,9.95,63,50.98,49,11.24
2001,不分男女,彰化縣,口腔、口咽及下咽,24.24,336,52.86,51,25.57
2001,不分男女,南投縣,口腔、口咽及下咽,16.24,97,54.21,54,17.9
2001,不分男女,雲林縣,口腔、口咽及下咽,23.5,200,55.01,55,26.9
2001,不分男女,嘉義縣,口腔、口咽及下咽,21.34,137,53.56,52,24.32
2001,不分男女,屏東縣,口腔、口咽及下咽,21.72,221,51.85,50,24.3
2001,不分男女,澎湖縣,口腔、口咽及下咽,7.5,7,59.71,58,7.59
2001,不分男女,花蓮縣,口腔、口咽及下咽,16.86,67,54.55,52,18.97
2001,不分男女,台東縣,口腔、口咽及下咽,29.34,82,57.46,55,33.52
2002,不分男女,台閩地區,口腔、口咽及下咽,15.77,3851,53.12,51,17.1
2002,不分男女,台北市,口腔、口咽及下咽,9.86,313,56.05,54,11.85
2002,不分男女,台中市,口腔、口咽及下咽,16.44,401,53.57,52,15.99
2002,不分男女,台南市,口腔、口咽及下咽,13.49,281,51.69,49,15.17
2002,不分男女,高雄市,口腔、口咽及下咽,19.4,585,51.53,50,21.33
2002,不分男女,基隆市,口腔、口咽及下咽,14.56,61,53.93,51,15.58
2002,不分男女,新竹市,口腔、口咽及下咽,9.77,38,52.61,52,10.03
2002,不分男女,嘉義市,口腔、口咽及下咽,21.37,63,52.63,51,23.52
2002,不分男女,新北市,口腔、口咽及下咽,15.49,575,52.23,51,15.79
2002,不分男女,桃園市,口腔、口咽及下咽,12.08,206,53.83,52,11.49
2002,不分男女,新竹縣,口腔、口咽及下咽,7.5,35,52.94,51,7.73
2002,不分男女,宜蘭縣,口腔、口咽及下咽,12.09,62,53.4,52.5,13.36
2002,不分男女,苗栗縣,口腔、口咽及下咽,7.88,51,53.67,52,9.09
2002,不分男女,彰化縣,口腔、口咽及下咽,24.9,345,52.86,52,26.21
2002,不分男女,南投縣,口腔、口咽及下咽,19.77,122,52.81,51,22.54
2002,不分男女,雲林縣,口腔、口咽及下咽,22.78,196,53.36,52,26.39
2002,不分男女,嘉義縣,口腔、口咽及下咽,19.58,130,55.28,56,23.12
2002,不分男女,屏東縣,口腔、口咽及下咽,20.04,204,54.02,53,22.51
2002,不分男女,澎湖縣,口腔、口咽及下咽,9.84,10,48.8,48,10.82
2002,不分男女,花蓮縣,口腔、口咽及下咽,21.59,87,52.94,51,24.71
2002,不分男女,台東縣,口腔、口咽及下咽,28.17,81,55.42,51,33.2
2002,不分男女,金門縣,口腔、口咽及下咽,2.47,2,58,58,3.39
2002,不分男女,連江縣,口腔、口咽及下咽,18.17,2,66,66,22.82
2003,不分男女,台閩地區,口腔、口咽及下咽,17.04,4318,52.82,51,19.1
2003,不分男女,台北市,口腔、口咽及下咽,10.11,328,54.25,52,12.49
2003,不分男女,台中市,口腔、口咽及下咽,16.89,434,52.53,51,17.16
2003,不分男女,台南市,口腔、口咽及下咽,15.17,331,51.25,50,17.83
2003,不分男女,高雄市,口腔、口咽及下咽,20.8,654,51.02,50,23.81
2003,不分男女,基隆市,口腔、口咽及下咽,9.44,42,56.48,55,10.71
2003,不分男女,新竹市,口腔、口咽及下咽,10.42,42,50.76,49.5,10.97
2003,不分男女,嘉義市,口腔、口咽及下咽,19.31,58,53.36,52.5,21.51
2003,不分男女,新北市,口腔、口咽及下咽,13.59,542,51.72,51,14.74
2003,不分男女,桃園市,口腔、口咽及下咽,10.73,198,51.46,50,10.87
2003,不分男女,新竹縣,口腔、口咽及下咽,9.94,50,51.2,47.5,10.89
2003,不分男女,宜蘭縣,口腔、口咽及下咽,11.87,64,53.52,51,13.81
2003,不分男女,苗栗縣,口腔、口咽及下咽,14.47,94,55.33,56,16.76
2003,不分男女,彰化縣,口腔、口咽及下咽,26.61,381,53.59,52,28.94
2003,不分男女,南投縣,口腔、口咽及下咽,19.57,123,54.02,52,22.76
2003,不分男女,雲林縣,口腔、口咽及下咽,33.63,298,54.71,53,40.24
2003,不分男女,嘉義縣,口腔、口咽及下咽,24.91,170,55.96,54,30.33
2003,不分男女,屏東縣,口腔、口咽及下咽,25.89,274,53,50.5,30.32
2003,不分男女,澎湖縣,口腔、口咽及下咽,12.24,14,52.36,48,15.18
2003,不分男女,花蓮縣,口腔、口咽及下咽,25.57,104,53.64,51,29.62
2003,不分男女,台東縣,口腔、口咽及下咽,39.18,112,55.31,53.5,46.12
2003,不分男女,金門縣,口腔、口咽及下咽,6.39,4,51,51,6.56
2003,不分男女,連江縣,口腔、口咽及下咽,11.41,1,56,56,11.36
2004,不分男女,台閩地區,口腔、口咽及下咽,18.7,4854,53.14,52,21.39
2004,不分男女,台北市,口腔、口咽及下咽,11.28,370,55.88,54,14.11
2004,不分男女,台中市,口腔、口咽及下咽,17.32,461,53.16,52,18.09
2004,不分男女,台南市,口腔、口咽及下咽,16.82,370,52.16,51,19.89
2004,不分男女,高雄市,口腔、口咽及下咽,24.41,790,51.61,50,28.71
2004,不分男女,基隆市,口腔、口咽及下咽,12.81,59,51.61,49,15.04
2004,不分男女,新竹市,口腔、口咽及下咽,9.13,39,54.95,52,10.08
2004,不分男女,嘉義市,口腔、口咽及下咽,21.91,68,55.31,52.5,25.15
2004,不分男女,新北市,口腔、口咽及下咽,15.21,612,52,51,16.5
2004,不分男女,桃園市,口腔、口咽及下咽,13.29,257,50.55,49,13.87
2004,不分男女,新竹縣,口腔、口咽及下咽,10.49,53,55.53,53,11.34
2004,不分男女,宜蘭縣,口腔、口咽及下咽,14.12,77,53.27,53,16.66
2004,不分男女,苗栗縣,口腔、口咽及下咽,14.87,97,53.62,52,17.3
2004,不分男女,彰化縣,口腔、口咽及下咽,30.44,447,54.54,53,33.95
2004,不分男女,南投縣,口腔、口咽及下咽,22,142,55.09,53,26.37
2004,不分男女,雲林縣,口腔、口咽及下咽,32.84,293,54.76,53,39.77
2004,不分男女,嘉義縣,口腔、口咽及下咽,28.49,189,52.54,51,33.88
2004,不分男女,屏東縣,口腔、口咽及下咽,24.62,267,52.7,50,29.66
2004,不分男女,澎湖縣,口腔、口咽及下咽,17.32,18,48.22,47,19.61
2004,不分男女,花蓮縣,口腔、口咽及下咽,28.98,121,53.55,51,34.66
2004,不分男女,台東縣,口腔、口咽及下咽,39.5,112,57.13,56,46.59
2004,不分男女,金門縣,口腔、口咽及下咽,9.4,7,55.43,59,10.86
2004,不分男女,連江縣,口腔、口咽及下咽,6.52,1,46,46,10.68
2005,不分男女,台閩地區,口腔、口咽及下咽,17.98,4798,52.91,51,21.07
2005,不分男女,台北市,口腔、口咽及下咽,10.6,361,54.92,53,13.8
2005,不分男女,台中市,口腔、口咽及下咽,16.58,465,52.64,50,18.12
2005,不分男女,台南市,口腔、口咽及下咽,15.52,350,51.23,49,18.79
2005,不分男女,高雄市,口腔、口咽及下咽,21.88,722,51.3,50,26.22
2005,不分男女,基隆市,口腔、口咽及下咽,14.63,70,53.17,50,17.87
2005,不分男女,新竹市,口腔、口咽及下咽,12.75,55,52.24,51,14.08
2005,不分男女,嘉義市,口腔、口咽及下咽,24.45,76,54.28,54,27.97
2005,不分男女,新北市,口腔、口咽及下咽,15.32,654,51.58,50,17.5
2005,不分男女,桃園市,口腔、口咽及下咽,12.17,238,52.89,52,12.66
2005,不分男女,新竹縣,口腔、口咽及下咽,10.63,58,53.41,49,12.14
2005,不分男女,宜蘭縣,口腔、口咽及下咽,14.18,77,54.39,53,16.68
2005,不分男女,苗栗縣,口腔、口咽及下咽,13.82,88,50,49.5,15.72
2005,不分男女,彰化縣,口腔、口咽及下咽,28.62,429,54.15,52,32.6
2005,不分男女,南投縣,口腔、口咽及下咽,24.3,159,54.83,53,29.6
2005,不分男女,雲林縣,口腔、口咽及下咽,31.47,283,54.63,54,38.59
2005,不分男女,嘉義縣,口腔、口咽及下咽,28.16,197,55.56,55,35.36
2005,不分男女,屏東縣,口腔、口咽及下咽,25.55,277,52.19,51,30.84
2005,不分男女,澎湖縣,口腔、口咽及下咽,14.63,17,57.24,58,18.38
2005,不分男女,花蓮縣,口腔、口咽及下咽,26.51,111,53.06,52,31.96
2005,不分男女,台東縣,口腔、口咽及下咽,34.56,101,55.7,53,42.27
2005,不分男女,金門縣,口腔、口咽及下咽,6.55,6,62.17,61.5,8.54
2005,不分男女,連江縣,口腔、口咽及下咽,16.63,2,35.5,35.5,19.33
2006,不分男女,台閩地區,口腔、口咽及下咽,19.65,5387,53.52,52,23.55
2006,不分男女,台北市,口腔、口咽及下咽,11.23,395,55.59,54,15.01
2006,不分男女,台中市,口腔、口咽及下咽,19.02,550,52.72,51,21.25
2006,不分男女,台南市,口腔、口咽及下咽,16.75,383,51.48,50,20.52
2006,不分男女,高雄市,口腔、口咽及下咽,23.91,806,51.84,51,29.2
2006,不分男女,基隆市,口腔、口咽及下咽,18.35,89,56.37,54,22.78
2006,不分男女,新竹市,口腔、口咽及下咽,13.12,59,52.64,51,14.95
2006,不分男女,嘉義市,口腔、口咽及下咽,21.77,70,52.01,50.5,25.7
2006,不分男女,新北市,口腔、口咽及下咽,16.33,709,53.24,52,18.82
2006,不分男女,桃園市,口腔、口咽及下咽,14.46,295,52.82,51,15.44
2006,不分男女,新竹縣,口腔、口咽及下咽,10.05,55,50,50,11.28
2006,不分男女,宜蘭縣,口腔、口咽及下咽,14.37,79,53.91,52,17.16
