district,category,number,name,address,very_good,good,normal,weak,very_weak,accessible,parent-child,kind_point,lng,lat
大同區,學校,48,臺北市立成淵高級中學,臺北市大同區承德路二段235號,26,22,0,0,0,v,,,121.51866,25.061357
大同區,交通,1,成淵高中地下停車場,臺北市大同區承德路二段235號之1地下室,0,1,0,0,0,v,,,121.519698,25.060765
大同區,機關,1,民生西路派出所,臺北市大同區保安街47-1號,0,1,0,0,0,,,v,121.512054,25.059224
大同區,機關,6,臺北市立圖書館延平分館,臺北市大同區保安街47號,1,5,0,0,0,,,,121.512092,25.059169
大同區,百貨,11,家樂福重慶店,臺北市大同區重慶北路二段171號,0,11,0,0,0,v,,v,121.513807,25.059148
大同區,交通,3,大稻埕公園地下停車場,臺北市大同區歸綏街243號地下,0,3,0,0,0,v,,,121.510314,25.058348
大同區,公園,2,歸綏公園,臺北市大同區重慶北路及歸綏街口,0,2,0,0,0,v,,,121.51329,25.058015
大同區,學校,32,臺北市私立靜修女子高級中學,臺北市大同區寧夏路59號,31,1,0,0,0,v,,v,121.515496,25.057931
大同區,餐廳,1,拿坡里民生店,臺北市大同區民生西路83號,0,1,0,0,0,,,v,121.519582,25.057747
大同區,餐廳,1,麥當勞台北民生3分公司,臺北市大同區民生西路55號,0,1,0,0,0,,,,121.520362,25.057738
大同區,交通,3,捷運雙連站,臺北市大同區民生西路47號,3,0,0,0,0,v,v,,121.520653,25.057686
大同區,餐廳,1,摩斯漢堡雙連店,臺北市大同區民生西路77號,0,1,0,0,0,,,v,121.519779,25.057652
大同區,市場,2,公有雙連市場,臺北市大同區民生西路198號,0,0,2,0,0,,,,121.51684,25.057036
大同區,機關,2,臺北市立圖書館建成分館,臺北市大同區民生西路198號4樓,0,2,0,0,0,v,v,v,121.51684,25.057036
大同區,超商,1,統一超商臺北市鑫寧門市,臺北市大同區民生西路214號,0,1,0,0,0,,,,121.514962,25.057027
大同區,交通,4,蓬萊國小地下停車場,臺北市大同區寧夏路35號B1,0,4,0,0,0,v,,,121.51571,25.056387
大同區,交通,2,朝陽公園地下停車場,臺北市大同區重慶北路二段68號B1,0,2,0,0,0,v,,,121.513168,25.055952
大同區,市場,10,公有永樂市場,臺北市大同區迪化街一段21號,0,10,0,0,0,v,,v,121.510334,25.054812
大同區,交通,3,建成公園地下停車場,臺北市大同區承德路二段31號,0,3,0,0,0,v,,,121.518145,25.054064
大同區,餐廳,0,台北圓環,臺北市大同區南京西路284之1號,0,0,0,0,0,v,,,121.5145,25.0539
大同區,環保局,1,大同4號,臺北市大同區南京西路282巷6號旁,0,1,0,0,0,,,,121.514684,25.053337
大同區,餐廳,1,統一星巴克南西門市,臺北市大同區南京西路27號1樓,0,1,0,0,0,,,,121.520172,25.05286
大同區,機關,1,建成派出所,臺北市大同區承德路一段80號,0,1,0,0,0,,,v,121.517241,25.052818
大同區,交通,3,捷運松山線中山站,臺北市大同區南京西路55號,3,0,0,0,0,v,v,,121.520364,25.052621
大同區,機關,1,延平派出所,臺北市大同區延平北路一段86號,0,1,0,0,0,v,,v,121.511729,25.052216
大同區,餐廳,2,馬來亞餐廳,臺北市大同區長安西路287之2號,0,2,0,0,0,,,v,121.509683,25.052181
大同區,餐廳,6,甲天下(長安西路店),臺北市大同區長安西路287號,0,6,0,0,0,,,,121.509506,25.052128
大同區,學校,6,臺北市私立志仁高中職業進修學校,臺北市大同區南京西路64巷17號,6,0,0,0,0,,,,121.518723,25.052047
大同區,餐廳,1,摩斯漢堡長安店,臺北市大同區長安西路219號1樓,0,1,0,0,0,,,v,121.512504,25.052046
大同區,醫院,18,聯合醫院中興院區,臺北市大同區鄭州路145號,0,18,0,0,0,v,v,,121.50919,25.050911
大同區,遊憩,2,臺北當代藝術館,臺北市大同區長安西路39號,0,2,0,0,0,v,,v,121.518381,25.050821
大同區,餐廳,1,麥當勞台北承德分公司,臺北市大同區承德路一段34號、36號1樓及32號2樓之1,0,1,0,0,0,,,,121.516675,25.050797
大同區,交通,2,塔城公園地下停車場,臺北市大同區塔城街11號地下,0,2,0,0,0,,,,121.510651,25.050686
大同區,交通,2,建成國中地下停車場,臺北市大同區長安西路37號之1地下室,1,1,0,0,0,,,,121.519621,25.050483
大同區,交通,2,市民大道塔城段地下停車場,臺北市大同區西寧北路-塔城街間地下,0,2,0,0,0,,,,121.509083,25.050352
大同區,公園,2,玉泉公園游泳池,臺北市大同區西寧北路28號,0,2,0,0,0,v,,,121.507347,25.049723
大同區,交通,6,捷運松山線北門站,臺北市大同區塔城街10號,6,0,0,0,0,v,v,,121.510184,25.049554
大同區,餐廳,11,台北君品大飯店,臺北市大同區承德路一段3號(1樓..地下1樓.地下3樓及5樓~16樓),11,0,0,0,0,v,,,121.516708,25.049498
大同區,百貨,20,京站時尚廣場,臺北市大同區承德路一段1號,20,0,0,0,0,v,v,v,121.516825,25.049345
大同區,交通,12,臺北轉運站,臺北市大同區市民大道一段209號,5,7,0,0,0,v,,v,121.518569,25.048786
大同區,戲院,6,臺北京站威秀影城,臺北市大同區市民大道一段209號5樓,6,0,0,0,0,v,,v,121.518569,25.048786
大安區,加油站,1,陽光加油站,臺北市大安區建國南一段57之1號,0,1,0,0,0,v,,,121.537003,25.044382
大安區,百貨,3,全聯福利社大安延吉店,臺北市大安區市民大道四段190號,0,3,0,0,0,v,,,121.553981,25.044185
大安區,宗教寺廟,1,大安車層景福宮,臺北市大安區延吉街77號,0,1,0,0,0,,,,121.553975,25.044175
大安區,交通,2,建國計程車服務站,臺北市大安區建國南路一段三十四號,0,2,0,0,0,v,,,121.536225,25.044161
大安區,超商,1,統一超商臺北市仕吉店,臺北市大安區忠孝東路4段223巷42號,0,1,0,0,0,,,,121.553113,25.043525
大安區,醫院,1,秀傳醫院,臺北市大安區光復南路116巷1、3、5號,0,1,0,0,0,,,,121.556833,25.043095
大安區,餐廳,2,喬合大飯店,臺北市大安區復興南路一段136號,2,0,0,0,0,,,,121.543557,25.042737
大安區,超商,1,統一超商臺北市佑安店,臺北市大安區忠孝東路三段217巷1弄2號,0,1,0,0,0,,,,121.539648,25.042417
大安區,學校,73,國立臺北科技大學,臺北市大安區忠孝東路三段1號,0,73,0,0,0,v,,v,121.535411,25.042151
大安區,餐廳,4,國聯大飯店,臺北市大安區光復南路200號,3,1,0,0,0,v,,,121.557466,25.042095
大安區,交通,3,捷運忠孝新生站,臺北市大安區新生南路一段67號,3,0,0,0,0,v,v,,121.533107,25.042023
大安區,交通,3,捷運忠孝新生站(新蘆線),臺北市大安區新生南路一段67號B1,3,0,0,0,0,v,v,,121.533107,25.042023
大安區,餐廳,1,丹堤咖啡忠孝復興店,臺北市大安區忠孝東路三段228號,0,1,0,0,0,,,,121.540675,25.041904
大安區,百貨,6,東區地下街,臺北市大安區大安路1段77號地下街(位於忠孝復興站至忠孝敦化站之間),6,0,0,0,0,v,,,121.5462,25.0418
大安區,餐廳,2,永福樓(忠孝店),臺北市大安區忠孝東路四段59號2樓,2,0,0,0,0,,,,121.545898,25.041791
大安區,超商,1,統一超商臺北市建忠店,臺北市大安區忠孝東路三段249號,0,1,0,0,0,,,,121.541493,25.041771
大安區,醫院,4,財團法人中心診所醫院,臺北市大安區忠孝東路四段77號,0,4,0,0,0,v,,,121.547439,25.04177
大安區,百貨,23,太平洋崇光百貨(忠孝店),臺北市大安區忠孝東路四段45號,23,0,0,0,0,v,v,v,121.544838,25.041758
大安區,餐廳,2,必勝客光復店,臺北市大安區忠孝東路四段343號2樓,0,1,1,0,0,v,,,121.557469,25.041579
大安區,交通,5,捷運忠孝復興站,臺北市大安區忠孝東路四段47號,5,0,0,0,0,v,v,,121.542995,25.041483
大安區,百貨,24,太平洋崇光百貨(復興店),臺北市大安區忠孝東路三段300號,23,1,0,0,0,v,,v,121.543239,25.041476
大安區,餐廳,2,西雅圖咖啡忠孝延吉店,臺北市大安區忠孝東路四段250之1號,0,2,0,0,0,,,,121.554365,25.041438
大安區,百貨,16,明曜百貨,臺北市大安區忠孝東路四段200號,16,0,0,0,0,v,,v,121.551962,25.041348
大安區,餐廳,1,統一星巴克龍門門市,臺北市大安區忠孝東路四段134號1樓,0,1,0,0,0,,,,121.54837,25.041327
大安區,餐廳,8,神旺大飯店,臺北市大安區忠孝東路四段172號,8,0,0,0,0,v,,v,121.550985,25.041298
大安區,餐廳,2,京星港式飲茶,臺北市大安區敦化南路一段216號2樓,0,2,0,0,0,,,v,121.548531,25.041295
大安區,交通,2,僑安地下停車場,臺北市大安區忠孝東路四段306號B1,0,2,0,0,0,,,,121.556814,25.041287
大安區,交通,3,捷運忠孝敦化站,臺北市大安區忠孝東路四段182號,3,0,0,0,0,v,v,,121.551744,25.041269
大安區,餐廳,1,豪麗大飯店,臺北市大安區大安路一段81、81-1號B2-7樓,1,0,0,0,0,,,v,121.546344,25.041152
大安區,機關,1,敦化南路派出所,臺北市大安區敦化南路一段236巷26號,0,1,0,0,0,,,v,121.547007,25.040412
大安區,餐廳,1,丹堤咖啡濟南分公司,臺北市大安區濟南路三段25號,0,1,0,0,0,,,,121.534739,25.040283
大安區,百貨,20,太平洋崇光百貨敦化分館,臺北市大安區敦化南路一段246號,20,0,0,0,0,v,v,v,121.5484,25.040184
大安區,超商,1,統一超商臺北市統家店,臺北市大安區忠孝東路4段216巷27弄1號1樓,0,1,0,0,0,,,v,121.553341,25.039975
大安區,餐廳,1,麥當勞光復店,臺北市大安區光復南路286號1F,0,1,0,0,0,,,,121.557391,25.039795
大安區,餐廳,1,陶板屋光復南店,臺北市大安區光復南路286號B1,0,1,0,0,0,,,,121.557391,25.039795
大安區,醫院,3,宏恩醫院,臺北市大安區仁愛路四段71巷1號,0,3,0,0,0,v,,,121.547122,25.03975
大安區,交通,1,建國橋下仁愛濟南段停車場(假日玉市),臺北市大安區建國橋下仁愛路-濟南路間,0,1,0,0,0,v,,,121.537761,25.039554
大安區,學校,40,私立復興實驗高級中學,臺北市大安區敦化南路一段262號,21,19,0,0,0,v,,,121.548402,25.039433
大安區,餐廳,2,台北商旅(大安館),臺北市大安區大安路一段135號,2,0,0,0,0,,,,121.546169,25.038742
大安區,加油站,1,中油新生南路站,臺北市大安區仁愛路三段1號,0,1,0,0,0,,,v,121.533103,25.038425
大安區,機關,2,大安分局,臺北市大安區仁愛路三段2號,2,0,0,0,0,v,,v,121.533057,25.037837
大安區,機關,1,新生南路派出所,臺北市大安區仁愛路三段18號,1,0,0,0,0,,,v,121.534156,25.037729
大安區,餐廳,12,福華飯店,臺北市大安區仁愛路三段160號,12,0,0,0,0,v,,v,121.543347,25.037712
大安區,醫院,19,聯合醫院仁愛院區,臺北市大安區仁愛路四段10號,7,12,0,0,0,v,v,v,121.545224,25.037512
大安區,餐廳,1,怡客咖啡仁愛分公司,臺北市大安區仁愛路4段304號1樓,0,1,0,0,0,,,,121.554503,25.037337
大安區,環保局,1,大安1號,臺北市大安區四維路6巷2號對面,0,1,0,0,0,,,,121.548033,25.03706
大安區,環保局,1,大安花市3號,臺北市大安區仁愛路與建國南路口高架橋下,0,1,0,0,0,v,,,121.53806,25.037046
大安區,醫院,10,財團法人國泰綜合醫院,臺北市大安區仁愛路四段280號,3,7,0,0,0,v,,,121.553682,25.036827
大安區,市場,1,公有新生市場,臺北市大安區新生南路一段134之1號,0,1,0,0,0,,,,121.532503,25.036616
大安區,餐廳,7,福容大飯店,臺北市大安區建國南路一段266號,7,0,0,0,0,v,,v,121.537447,25.036616
大安區,餐廳,1,京兆尹(仁愛店),臺北市大安區四維路18號1樓,0,1,0,0,0,,,,121.548026,25.036607
大安區,學校,20,臺北市私立延平高級中學,臺北市大安區建國南路一段275號,0,20,0,0,0,v,,,121.538525,25.036407
大安區,醫院,7,中山醫院,臺北市大安區仁愛路四段112巷11號,0,7,0,0,0,v,,,121.549967,25.036393
大安區,超商,1,全家臺北市吉泰店,臺北市大安區仁愛路4段300巷11之1號-2號,0,1,0,0,0,,,,121.555666,25.036376
大安區,機關,4,臺北市立圖書館延吉閱覽室,臺北市大安區延吉街236巷17號3-4樓,1,3,0,0,0,v,,,121.555021,25.036117
大安區,交通,1,附中公園地下停車場,臺北市大安區復興南路一段340巷11號地下,0,1,0,0,0,,,,121.54301,25.036041
大安區,餐廳,1,摩斯漢堡光復店,臺北市大安區光復南路552號1F,0,1,0,0,0,,,,121.557316,25.03475
大安區,學校,29,臺北市私立金甌女子高級中學,臺北市大安區杭州南路二段1號,0,28,1,0,0,v,,,121.524163,25.034672
大安區,餐廳,1,摩斯漢堡新生南路店,臺北市大安區新生南路一段161之1、9號1樓,0,1,0,0,0,,,,121.533077,25.03449
大安區,餐廳,0,丹堤咖啡新生南路分公司,臺北市大安區新生南路一段161-3號,0,0,0,0,0,,,,121.533114,25.03449
大安區,餐廳,1,吉野家東門店,臺北市大安區金山南路二段9號,0,1,0,0,0,,,,121.52735,25.03405
大安區,市場,1,公有信義市場,臺北市大安區信義路三段107號,0,1,0,0,0,v,,,121.539044,25.034026
大安區,機關,8,臺北市大安地政事務所,臺北市大安區信義路四段335巷6號,8,0,0,0,0,,,v,121.556434,25.033834
大安區,學校,33,國立臺灣師範大學附屬中學,臺北市大安區信義路三段143號,0,30,3,0,0,v,,,121.540607,25.033797
大安區,餐廳,1,統一星巴克興南門市,臺北市大安區復興南路一段323號1樓,0,1,0,0,0,,,,121.543899,25.033679
大安區,交通,5,捷運東門站,臺北市大安區信義路二段166號,5,0,0,0,0,v,v,,121.5288,25.0336
大安區,餐廳,2,台北香城大飯店,臺北市大安區信義路4段295號,0,2,0,0,0,,,v,121.555254,25.033422
大安區,交通,6,捷運大安森林公園站,臺北市大安區信義路3段100號B1,6,0,0,0,0,v,v,,121.5337,25.033418
大安區,餐廳,1,麥當勞台北信義分公司,臺北市大安區信義路四段273號,0,1,0,0,0,,,,121.554552,25.033374
大安區,餐廳,1,丹堤咖啡捷運大安店,臺北市大安區信義路三段184號1樓,0,1,0,0,0,,,,121.542585,25.033311
大安區,交通,3,捷運信義安和站,臺北市大安區信義路4段212之1號B1,3,0,0,0,0,v,v,,121.551853,25.033185
大安區,市場,2,公有信維市場,臺北市大安區信義路四段60之1號,1,1,0,0,0,v,,,121.545767,25.033137
大安區,交通,3,捷運大安站,臺北市大安區信義路四段2號,3,0,0,0,0,v,,,121.543828,25.033086
大安區,交通,5,捷運信義大安站,臺北市大安區信義路四段2號,5,0,0,0,0,v,,,121.543828,25.033086
大安區,機關,1,安和路派出所,臺北市大安區信義路四段216號,0,1,0,0,0,,,v,121.551868,25.033043
大安區,餐廳,1,摩斯漢堡信義通化店,臺北市大安區信義路四段304號1樓,0,1,0,0,0,,,v,121.554784,25.032964
大安區,加油站,1,中油信義路站,臺北市大安區信義路四段374號,0,1,0,0,0,v,,v,121.555473,25.032923
大安區,交通,1,大安高工地下停車場,臺北市大安區信義路三段166巷6弄12號地下,0,1,0,0,0,,,,121.54071,25.032794
大安區,餐廳,1,三商巧福通化分公司,臺北市大安區信義路四段294巷9號,0,1,0,0,0,,,,121.554386,25.03256
大安區,餐廳,2,王品台塑牛排館光復分公司,臺北市大安區光復南路612號1-2樓,2,0,0,0,0,,,v,121.557329,25.032399
大安區,學校,11,臺北市私立東方高級工商職業學校,臺北市大安區信義路四段186巷8號,0,11,0,0,0,,,,121.551384,25.03227
大安區,公園,1,永康公園,臺北市大安區永康街8號,0,1,0,0,0,v,,,121.529745,25.032032
大安區,學校,29,臺北市立大安高級工業職業學校,臺北市大安區復興南路二段52號,2,27,0,0,0,v,,,121.543234,25.032016
大安區,戲院,4,湳山戲院(Ａ、Ｂ、Ｃ、Ｄ廳),臺北市大安區通化街24巷1號,0,4,0,0,0,,,,121.55406,25.031586
大安區,加油站,1,中油金山南路站,臺北市大安區金山南路二段77號,0,1,0,0,0,,,v,121.526942,25.031564
大安區,餐廳,2,馥敦大飯店,臺北市大安區復興南路二段41號,2,0,0,0,0,,,,121.54387,25.031456
大安區,餐廳,1,丹堤咖啡永康店,臺北市大安區永康街22號,0,1,0,0,0,,,,121.529431,25.031289
大安區,機關,1,瑞安街派出所,臺北市大安區瑞安街23巷17號,0,1,0,0,0,,,v,121.544985,25.03113
大安區,加油站,1,勝利加油站,臺北市大安區建國南路二段75之1號,0,1,0,0,0,v,,v,121.538105,25.031032
大安區,學校,18,淡江大學城區部,臺北市大安區金華街199巷5號,0,18,0,0,0,v,,,121.527909,25.031011
大安區,餐廳,1,摩斯漢堡金山店,臺北市大安區金山南路二段121號,0,1,0,0,0,,,,121.526792,25.030784
大安區,環保局,1,大安2號,臺北市大安區瑞安街208巷47弄39號慈湄宮旁,0,1,0,0,0,,,,121.541707,25.030005
大安區,環保局,1,大安7號,臺北市大安區臨江街106之2號旁巷內,0,1,0,0,0,,,,121.554785,25.029983
大安區,環保局,1,大安8號,臺北市大安區臨江街112巷旁巷內,0,1,0,0,0,,,,121.555257,25.029933
大安區,環保局,1,大安6號,臺北市大安區臨江街102之5號旁巷內,0,1,0,0,0,,,,121.555036,25.029931
大安區,餐廳,1,爭鮮古亭店,臺北市大安區羅斯福路二段73號1F,0,1,0,0,0,,,v,121.521256,25.029539
大安區,交通,1,金華公園地下停車場,臺北市大安區金華街254巷1號地下,1,0,0,0,0,v,,,121.531765,25.029471
大安區,機關,31,臺北市立圖書館總館,臺北市大安區建國南路二段125號,27,4,0,0,0,v,,v,121.538369,25.029152
大安區,機關,5,臺北市立圖書館龍安民眾閱覽室,臺北市大安區永康街60號2.3F,5,0,0,0,0,v,,,121.529646,25.029034
大安區,交通,1,大安森林公園地下停車場,臺北市大安區建國南路二段2號地下一樓,0,1,0,0,0,v,,,121.537892,25.028771
大安區,學校,8,臺北市開平餐飲學校,臺北市大安區復興南路二段148巷24號,0,8,0,0,0,v,,,121.542009,25.028678
大安區,市場,1,公有錦安市場,臺北市大安區永康街58號,0,1,0,0,0,,,,121.529604,25.028633
大安區,餐廳,1,摩斯漢堡復興南路店,臺北市大安區復興南路二段151巷47號1樓,0,1,0,0,0,,,v,121.545689,25.028459
大安區,市場,1,公有安東市場,臺北市大安區瑞安街75號,0,1,0,0,0,v,,,121.541146,25.028279
